20891532,INHB,220501,05/01/2022 03:52:00,1179-Trfc Collision-1141 Enrt,I215 S / Center St,Riverside,,,34.015511,-117.342559,8,65,62000,215,S,45.026,37,,47
20891533,INHB,220501,05/01/2022 03:50:00,1179-Trfc Collision-1141 Enrt,I215 S / Center St,Riverside,,,34.015511,-117.342559,8,65,62000,215,S,45.026,37,,5
20891534,SAHB,220501,05/01/2022 03:58:00,1125-Traffic Hazard,I80 W / Central Truckee Ofr,Truckee,,,39.328123,-120.189828,3,57,80588,80,W,15.266,186.1,,2
20891535,SAHB,220501,05/01/2022 03:57:00,1125-Traffic Hazard,Us50 E / Ponderosa Rd Ofr,Placerville,,,38.66146,-120.942212,3,17,,50,E,8.002,36.8,,2
20891536,SAHB,220501,05/01/2022 03:53:00,1183-Trfc Collision-Unkn Inj,I-5 N,Woodland,,,38.673405,-121.628299,3,67,,5,N,0.155,530.1,,32
20891537,GGHB,220501,05/01/2022 03:56:00,FIRE-Report of Fire,I680 S / Berryessa Rd Ofr,San Jose,,,37.388346,-121.867271,4,85,,680,S,M4.177,4.165,,28
20891538,LAHB,220501,05/01/2022 03:54:00,1125-Traffic Hazard,De Soto Ave / Us101 N,West Valley,,,34.168119,-118.588152,7,37,44000,101,N,24.341,25.7,,20
20891541,LAHB,220501,05/01/2022 04:00:00,1183-Trfc Collision-Unkn Inj,I405 N / Long Beach Blvd,South LA,,,33.817508,-118.189208,7,37,71876,405,N,6.328,30.1,,47
20891542,INHB,220501,05/01/2022 04:02:00,WW-Wrong Way Driver,I10 W Wo / Wileys Well Mm  133,Blythe,,,33.606178,-114.936996,8,65,,10,W,R132.997,218.1,,179
20891546,GGHB,220501,05/01/2022 04:05:00,1125-Traffic Hazard,Sr118 W / Eo Yosemite Ave,Moorpark,,,34.28135,-118.67185,7,111,72016,118,W,R29.969,30.9,,1
20891547,LAHB,220501,05/01/2022 04:08:00,1179-Trfc Collision-1141 Enrt,I605 S / Lower Azusa Rd,Baldwin Park,,,34.091917,-117.991688,7,37,3666,605,S,22.148,24.2,,27
20891549,INHB,220501,05/01/2022 04:03:00,1179-Trfc Collision-1141 Enrt,I210 W I210 W Eo / Euclid Ave,Rancho Cucamonga,,,34.134883,-117.646677,7,37,13756,210,W,2.861,55.3,,154
20891550,GGHB,220501,05/01/2022 04:11:00,1183-Trfc Collision-Unkn Inj,I880 S / N 1st St Ofr,San Jose,,,37.360843,-121.904718,4,85,68000,880,S,3.8,3.8,,14
20891551,LAHB,220501,05/01/2022 04:12:00,1182-Trfc Collision-No Inj,Sr99 N / Carpenter,Modesto,,,37.666133,-121.031092,10,99,48354,99,N,M18.54,229.6,,43
20891552,LAHB,220501,05/01/2022 04:09:00,1125-Traffic Hazard,Sr110 N / Us101 S Sr110 N Con,Central LA,,,34.064648,-118.245594,7,37,44000,110,N,23.97,23.9,,53
20891555,LAHB,220501,05/01/2022 04:18:00,FIRE-Report of Fire,I10 W / Maple Ave,Central LA,,,34.031294,-118.259846,7,37,44000,10,W,15.755,13.6,,0
20891556,LAHB,220501,05/01/2022 04:16:00,1125-Traffic Hazard,Us101 N / Silver Lake Blvd Onr,Central LA,,,34.077753,-118.283764,7,37,44000,101,N,3.852,5.2,,71
20891557,LAHB,220501,05/01/2022 04:15:00,1182-Trfc Collision-No Inj,Sr118 E / Rocky Peak Fire Rd,West Valley,,,34.267842,-118.635544,7,111,,118,E,R32.469,33.4,,69
20891558,LAHB,220501,05/01/2022 04:14:00,1125-Traffic Hazard,Sr41 N / Jensen Ave E Onr,Fresno,,,36.707274,-119.78466,6,19,27000,41,N,R21.147,122.9,,13
20891560,SAHB,220501,05/01/2022 04:26:00,1125-Traffic Hazard,I5 N / Cypress Ave Ofr,Redding,,,40.567023,-122.359851,2,89,59920,5,N,R14.165,676.8,,27
20891561,LAHB,220501,05/01/2022 04:27:00,1182-Trfc Collision-No Inj,Downey Ave / Sr91 E,Santa Fe Springs,,,33.876917,-118.151372,7,37,43000,91,E,R14.102,8.1,,25
20891562,LAHB,220501,05/01/2022 04:25:00,1183-Trfc Collision-Unkn Inj,I605 S / I5 S,Santa Fe Springs,,,33.941178,-118.096711,7,37,19766,605,S,R9.648,11.7,,18
20891563,INHB,220501,05/01/2022 04:23:00,20002-Hit and Run No Injuries,Sr60 W / Euclid Ave Onr,Rancho Cucamonga,,,34.030505,-117.655818,8,71,13210,60,W,R4.303,34.9,,137
20891564,LAHB,220501,05/01/2022 04:30:00,1125-Traffic Hazard,Sr60 W / Santa Anita Blvd,East LA,,,34.03985,-118.051691,7,37,,60,W,10.259,10.4,,21
20891565,LAHB,220501,05/01/2022 04:28:00,1179-Trfc Collision-1141 Enrt,I10 E / Arlington Ave,Central LA,,,34.036589,-118.317611,7,37,44000,10,E,R12.355,10.2,,104
20891566,INHB,220501,05/01/2022 04:32:00,1183-Trfc Collision-Unkn Inj,I805 N / E H St,San Diego,,,32.640591,-117.055333,11,73,13392,805,N,7.149,7,,494
20891569,LAHB,220501,05/01/2022 04:34:00,1125-Traffic Hazard,I5 S Sr126 Con / Sr126 Ofr,Newhall,,,34.443334,-118.608216,7,37,69088,5,S,R55.653,172,,125
20891570,INHB,220501,05/01/2022 04:31:00,1183-Trfc Collision-Unkn Inj,I15 N / Main St,Victorville,,,34.426715,-117.380183,8,71,33434,15,N,33.968,141.5,,45
20891571,GGHB,220501,05/01/2022 04:40:00,1183-Trfc Collision-Unkn Inj,I80 E / Tp,Solano,,,38.069178,-122.226636,4,95,81666,80,E,0.615,28.1,,51
20891572,LAHB,220501,05/01/2022 04:38:00,1179-Trfc Collision-1141 Enrt,I710 S / I105 W I710 S Con,East LA,,,33.911782,-118.180396,7,37,55618,710,S,R15.66,10.7,,29
20891574,SAHB,220501,05/01/2022 04:47:00,1125-Traffic Hazard,Us50 E / Mather Field Rd Ofr,East Sac,,,38.576365,-121.312671,3,67,,50,E,R9.166,14.8,,154
20891575,GGHB,220501,05/01/2022 04:43:00,1183-Trfc Collision-Unkn Inj,Us101 S / So Ventura Ave,Ventura,,,34.278611,-119.305,7,111,65042,101,S,30.878,70.4,,125
20891576,INHB,220501,05/01/2022 04:45:00,1125-Traffic Hazard,I15 N So / Summit Ave,Rancho Cucamonga,,,34.146858,-117.482959,8,71,59451,15,N,9.226,116,,123
20891577,INHB,220501,05/01/2022 04:44:00,1179-Trfc Collision-1141 Enrt,I15 N So / Weirick Rd,Riverside,,,33.799671,-117.503039,8,65,,15,N,35.107,89.6,,53
20891579,LAHB,220501,05/01/2022 04:57:00,WW-Wrong Way Driver,I5 S / I5 S Sr14 Con,Newhall,,,34.338266,-118.515581,7,37,,5,S,R46.153,162.5,,95
20891584,LAHB,220501,05/01/2022 05:04:00,1182-Trfc Collision-No Inj,I710 N / E Alondra Blvd,East LA,,,33.888992,-118.188797,7,37,15044,710,N,13.96,9,,28
20891585,GGHB,220501,05/01/2022 05:08:00,1125-Traffic Hazard,I280 N / Page Mill Rd Onr,Redwood City,,,37.392041,-122.168105,4,85,43294,280,N,18.718,20.1,,70
20891587,GGHB,220501,05/01/2022 05:15:00,1183-Trfc Collision-Unkn Inj,Sr85 S / Camden Ave Ofr,San Jose,,,37.250441,-121.913093,4,85,68000,85,S,8.3,8.3,,228
20891588,INHB,220501,05/01/2022 05:13:00,1125-Traffic Hazard,I10 W / Citrus Ave Font,Rancho Cucamonga,,,34.066985,-117.453704,8,71,,10,W,15.228,62,,45
20891590,GGHB,220501,05/01/2022 05:21:00,1125-Traffic Hazard,I280 N / Alpine Rd Ofr,Redwood City,,,37.407614,-122.19037,4,85,,280,N,20.418,21.8,,0
20891594,LAHB,220501,05/01/2022 05:17:00,1183-Trfc Collision-Unkn Inj,I5 S / Olympic Blvd,East LA,,,34.018961,-118.178654,7,37,,5,S,14.13,130.7,,18
20891595,INHB,220501,05/01/2022 05:21:00,1125-Traffic Hazard,Sr94 E / Sr94 E I805 S Con,San Diego,,,32.718119,-117.109665,11,73,66000,94,E,3.716,2.3,,14
20891596,INHB,220501,05/01/2022 05:20:00,1183-Trfc Collision-Unkn Inj,I5 S / I5 S Sr905 Con,San Diego,,,32.570795,-117.07812,11,73,66000,5,S,3.59,3.5,,196
20891598,GGHB,220501,05/01/2022 05:23:00,1183-Trfc Collision-Unkn Inj,Sr85 N / Santa Teresa Blvd Ofr,San Jose,,,37.255578,-121.854171,4,85,68000,85,N,5,5,,6
20891600,INHB,220501,05/01/2022 05:31:00,1125-Traffic Hazard,I215 S No / Washington St,San Bernardino,,,34.049306,-117.305245,8,71,14890,215,S,2.893,40.2,,46
20891601,GGHB,220501,05/01/2022 05:35:00,1179-Trfc Collision-1141 Enrt,Sr85 S / Blossom Hill Rd Ofr,San Jose,,,37.253118,-121.842124,4,85,68000,85,S,4.3,4.3,,19
20891602,INHB,220501,05/01/2022 05:36:00,1179-Trfc Collision-1141 Enrt,Sr60 W Eo / Pyrite St,Riverside,,,34.014212,-117.449092,8,65,,60,W,R6.345,46.9,,44
20891603,LAHB,220501,05/01/2022 05:42:00,1183-Trfc Collision-Unkn Inj,Us101 S / Balboa Blvd,West Valley,,,34.170353,-118.501087,7,37,44000,101,S,19.267,20.6,,42
20891605,LAHB,220501,05/01/2022 05:39:00,1179-Trfc Collision-1141 Enrt,Us101 S / Haskell Ave Ofr,West Valley,,,34.165139,-118.475539,7,37,44000,101,S,17.667,19,,44
20891607,INHB,220501,05/01/2022 05:41:00,1125-Traffic Hazard,I10 E Eo / Malki Rd,San Gorgonio Pass,,,33.930436,-116.820363,8,65,,10,E,R16.59,102.5,,8
20891609,GGHB,220501,05/01/2022 05:46:00,1125-Traffic Hazard,I80 W / I80 W Us101 N Con,San Francisco,,,37.770731,-122.405965,4,75,67000,80,W,4.188,.7,,33
20891611,INHB,220501,05/01/2022 05:46:00,WW-Wrong Way Driver,I10 E Wo / Yucaipa Blvd,San Bernardino,,,34.029403,-117.129992,8,71,,10,E,34.839,81.6,,2
20891613,GGHB,220501,05/01/2022 05:52:00,WW-Wrong Way Driver,I680 S / Scott Creek Rd Ofr,Dublin,,,37.469955,-121.908648,4,1,26000,680,S,M0.44,10.349,,16
20891614,GGHB,220501,05/01/2022 05:51:00,WW-Wrong Way Driver,I680 S / Jacklin Rd Ofr,San Jose,,,37.451414,-121.893021,4,85,47766,680,S,M8.803,8.819,,9
20891615,INHB,220501,05/01/2022 05:47:00,1183-Trfc Collision-Unkn Inj,I10 W Eo / Waterman Ave,San Bernardino,,,34.063923,-117.268293,8,71,65000,10,W,25.839,72.6,,28
20891616,GGHB,220501,05/01/2022 05:54:00,1179-Trfc Collision-1141 Enrt,Us101 S / Willow Rd Ofr,Redwood City,,,37.470226,-122.157725,4,81,46870,101,S,2.076,404.3,,49
20891617,LAHB,220501,05/01/2022 05:57:00,1183-Trfc Collision-Unkn Inj,I405 N / Culver Blvd,West LA,,,34.003097,-118.41111,7,37,17568,405,N,27.228,51,,14
20891619,INHB,220501,05/01/2022 05:56:00,1125-Traffic Hazard,Sr78 E / Emerald Wo,Oceanside,,,33.184254,-117.286928,11,73,53322,78,E,3.904,3.9,,9
20891620,GGHB,220501,05/01/2022 06:01:00,1125-Traffic Hazard,Sr12 E / Sr12 E I80 E Con,Solano,,,38.208253,-122.150159,4,95,,12,E,R2.714,38.9,,1
20891621,GGHB,220501,05/01/2022 05:59:00,1183-Trfc Collision-Unkn Inj,Us101 N / N Padaro   5/10 Mile,Santa Barbara,,,34.418889,-119.592222,5,83,,101,N,R7.677,90.6,,28
20891623,LAHB,220501,05/01/2022 06:01:00,1183-Trfc Collision-Unkn Inj,Sr60 E / Grand Ave Ofr,Baldwin Park,,,34.006742,-117.826647,7,37,19192,60,E,R24.159,24.3,,432
20891624,INHB,220501,05/01/2022 06:02:00,1183-Trfc Collision-Unkn Inj,I15 S / Philadelphia Ave,Riverside,,,34.03348,-117.550451,8,71,53896,15,S,0.036,106.8,,36
20891625,INHB,220501,05/01/2022 05:59:00,1125-Traffic Hazard,Sr22 E / Magnolia St Onr,Westminster,,,33.765712,-117.967998,12,59,29000,22,E,R5.043,6.5,,34
20891628,GGHB,220501,05/01/2022 06:05:00,1183-Trfc Collision-Unkn Inj,Us101 N / San Ysidro Rd Ofr,Santa Barbara,,,34.42171,-119.628923,5,83,,101,N,9.885,92.8,,6
20891629,LAHB,220501,05/01/2022 06:07:00,1125-Traffic Hazard,Sr73 N / Sr55 N Sr73 N Con,OCCC,,,33.676703,-117.888827,12,59,16532,73,N,R26.847,16.8,,0
20891630,LAHB,220501,05/01/2022 06:06:00,1125-Traffic Hazard,Sr60 E / N Diamond Bar Blvd,Baldwin Park,,,34.023139,-117.811667,7,37,19192,60,E,R25.559,25.7,,66
20891631,INHB,220501,05/01/2022 06:05:00,1125-Traffic Hazard,Sr22 E I5 N Con / I5 N Sr57 N Con,Santa Ana,,,33.781945,-117.878498,12,59,69000,22,E,R10.339,11.9,,13
20891633,INHB,220501,05/01/2022 06:03:00,1125-Traffic Hazard,Sr60 E Wo / Archibald Ave,Rancho Cucamonga,,,34.030444,-117.601691,8,71,53896,60,E,R7.403,38,,2
20891636,INHB,220501,05/01/2022 06:09:00,1125-Traffic Hazard,Sr73 N / Sr55 N Sr73 N Con,Santa Ana,,,33.676703,-117.888827,12,59,16532,73,N,R26.847,16.8,,14
20891637,INHB,220501,05/01/2022 06:08:00,1125-Traffic Hazard,Sr60 E Wo / I15,Riverside,,,34.022256,-117.552491,8,65,,60,E,R0.345,40.9,,13
20891638,SAHB,220501,05/01/2022 06:15:00,1125-Traffic Hazard,Sr99 N / Elkhorn Blvd E Onr,North Sac,,,38.685777,-121.539987,3,67,64000,99,N,33.403,300.1,,36
20891639,GGHB,220501,05/01/2022 06:15:00,1183-Trfc Collision-Unkn Inj,Us101 S / E Capitol Expy Ofr,San Jose,,,37.307034,-121.820658,4,85,68000,101,S,32.03,381.7,,262
20891641,LAHB,220501,05/01/2022 06:14:00,1125-Traffic Hazard,I210 E / Lincoln Ave Ofr,Altadena,,,34.176987,-118.163359,7,37,56000,210,E,R22.92,22.9,,62
20891642,LAHB,220501,05/01/2022 06:23:00,1182-Trfc Collision-No Inj,I10 E / S Alameda St,Central LA,,,34.024537,-118.23924,7,37,44000,10,E,17.155,15,,23
20891643,INHB,220501,05/01/2022 06:21:00,1125-Traffic Hazard,Sr91 E Wo / Adams St,Riverside,,,33.924915,-117.423993,8,65,62000,91,E,15.356,52.7,,16
20891644,INHB,220501,05/01/2022 06:16:00,CLOSURE of a Road,I15 N At / Sr91,Riverside,,,33.880645,-117.546573,8,65,16350,15,N,41.407,95.9,,457
20891645,LAHB,220501,05/01/2022 06:27:00,SIG Alert,Sr60 E / Grand Ave,Baldwin Park,,,34.0099,-117.823332,7,37,19192,60,E,R24.459,24.6,,174
20891646,LAHB,220501,05/01/2022 06:22:00,FIRE-Report of Fire,Sr99 S / Sr180 E Con,Fresno,,,36.74504,-119.820779,6,19,27000,99,S,22.285,134.6,,32
20891647,SAHB,220501,05/01/2022 06:24:00,1125A-Animal Hazard,I5 N / Lakeshore Dr Ofr,Redding,,,40.889315,-122.38339,2,89,,5,N,R40.865,702,,41
20891653,GGHB,220501,05/01/2022 06:36:00,1125-Traffic Hazard,I580 W / Regatta Blvd Ofr,Oakland,,,37.919271,-122.331368,4,13,60620,580,W,R2.053,65.8,,27
20891657,INHB,220501,05/01/2022 06:37:00,1183-Trfc Collision-Unkn Inj,Sr91 E Wo / Adams St,Riverside,,,33.924915,-117.423993,8,65,62000,91,E,15.356,52.7,,7
20891658,INHB,220501,05/01/2022 06:36:00,1125-Traffic Hazard,I15 N To / Sr91 E Con,Riverside,,,33.881284,-117.545015,8,65,16350,15,N,41.407,95.9,,91
20891660,GGHB,220501,05/01/2022 06:42:00,1125-Traffic Hazard,Us101 S / Telephone Rd,Ventura,,,34.260533,-119.227667,7,111,65042,101,S,R25.777,65.3,,22
20891662,INHB,220501,05/01/2022 06:46:00,DOT-Request CalTrans Notify,Sr15 S / University No,San Diego,,,32.750817,-117.10894,11,73,66000,15,S,M4.708,4.3,,53
20891665,GGHB,220501,05/01/2022 06:58:00,1125-Traffic Hazard,I280 S / Eastmoor Ave Ofr,San Francisco,,,37.690867,-122.470568,4,81,17918,280,S,R26.16,48.7,,2
20891666,GGHB,220501,05/01/2022 06:56:00,1125-Traffic Hazard,I80 W / Treasure Island Onr,San Francisco,,,37.808318,-122.367026,4,75,67000,80,W,7.64,4.1,,397
20891670,GGHB,220501,05/01/2022 07:02:00,1183-Trfc Collision-Unkn Inj,Sr85 N / Almaden Expy Ofr,San Jose,,,37.256063,-121.871117,4,85,68000,85,N,5.9,5.9,,106
20891672,INHB,220501,05/01/2022 07:03:00,1125-Traffic Hazard,Sr15 S / University No,San Diego,,,32.750817,-117.10894,11,73,66000,15,S,M4.708,4.3,,1
20891674,INHB,220501,05/01/2022 06:58:00,1179-Trfc Collision-1141 Enrt,Sr73 S / Newport Coast Dr,Santa Ana,,,33.622986,-117.82835,12,59,36770,73,S,21.5,11.5,,139
20891677,GGHB,220501,05/01/2022 07:06:00,1179-Trfc Collision-1141 Enrt,Tv Tower Rd / Us101 S,San Luis Obispo,,,35.346706,-120.629543,5,79,,101,S,34.931,208.4,,184
20891678,SAHB,220501,05/01/2022 07:11:00,1125-Traffic Hazard,Sr51 S / Arb,North Sac,,,38.587567,-121.447286,3,67,64000,51,S,2.7,2.7,,32
20891683,LAHB,220501,05/01/2022 07:16:00,1125-Traffic Hazard,I210 E / Arroyo St,Newhall,,,34.293511,-118.413443,7,37,44000,210,E,R5.5,5.5,,26
20891685,LAHB,220501,05/01/2022 07:13:00,1182-Trfc Collision-No Inj,Sr60 E / Grand Ave,Baldwin Park,,,34.0099,-117.823332,7,37,19192,60,E,R24.459,24.6,,34
20891687,LAHB,220501,05/01/2022 07:21:00,1125A-Animal Hazard,Sr99 S / Hammatt,Merced,,,37.386051,-120.717756,10,47,,99,S,R29.279,202.6,,14
20891688,INHB,220501,05/01/2022 07:22:00,1125-Traffic Hazard,I15 S / 9th (auto Park),Oceanside,,,33.108426,-117.095049,11,73,22804,15,S,R30.153,30.4,,2
20891689,INHB,220501,05/01/2022 07:20:00,WW-Wrong Way Driver,I5 S / Las Pulgas So,Oceanside,,,33.294869,-117.460057,11,73,,5,S,R61.672,61.5,,9
20891691,SAHB,220501,05/01/2022 07:26:00,1125-Traffic Hazard,Us50 W / Jefferson Blvd Ofr,Woodland,,,38.572907,-121.517481,3,113,84816,50,W,3,3,,26
20891693,LAHB,220501,05/01/2022 07:25:00,1125-Traffic Hazard,La06068 Sr60 E / Wo Paramount Blvd,East LA,,,34.035921,-118.092917,7,37,48914,60,E,R7.726,7.9,,44
20891695,SAHB,220501,05/01/2022 07:32:00,ANIMAL-Live or Dead Animal,I5 N / Laguna Blvd Ofr,South Sac,,,38.422701,-121.486494,3,67,,5,N,11.807,507.1,,1
20891696,GGHB,220501,05/01/2022 07:31:00,1125-Traffic Hazard,Sr87 S / Almaden Expy S Ofr,San Jose,,,37.303185,-121.87808,4,85,68000,87,S,3.48,3.49,,4
20891698,GGHB,220501,05/01/2022 07:36:00,1125-Traffic Hazard,Sr23 S / Sunset Hills Blvd Onr,Moorpark,,,34.22716,-118.847396,7,111,78582,23,S,R7.297,15.9,,1
20891699,GGHB,220501,05/01/2022 07:30:00,20002-Hit and Run No Injuries,I680 N / Washington Blvd Onr,Dublin,,,37.533294,-121.937184,4,1,26000,680,N,M5.575,15.543,,6
20891703,LAHB,220501,05/01/2022 07:47:00,1125-Traffic Hazard,Sr118 E / De Soto Ave Onr,West Valley,,,34.273316,-118.58579,7,37,44000,118,E,R2.969,36.5,,41
20891704,LAHB,220501,05/01/2022 07:44:00,WW-Wrong Way Driver,Sr180 W / Temperance Ave Ofr,Fresno,,,36.73755,-119.658247,6,19,27000,180,W,R65.628,42.109,,61
20891706,INHB,220501,05/01/2022 07:50:00,1125-Traffic Hazard,I5 S /  Palizada,Capistrano,,,33.430892,-117.614427,12,59,65084,5,S,2.705,74.9,,11
20891707,GGHB,220501,05/01/2022 07:56:00,ANIMAL-Live or Dead Animal,I580 E / Grant Line Rd Ofr,Dublin,,,37.739335,-121.59082,4,1,,580,E,R1.645,17.8,,34
20891709,INHB,220501,05/01/2022 07:57:00,1125-Traffic Hazard,Sr91 W Wo / Magnolia Ave,Riverside,,,33.897494,-117.491362,8,65,62000,91,W,10.87,48.3,,
20891710,INHB,220501,05/01/2022 07:53:00,1125-Traffic Hazard,Sr91 W Wo / Madison St,Riverside,,,33.933411,-117.409296,8,65,62000,91,W,16.37,53.8,,3
20891714,LAHB,220501,05/01/2022 07:59:00,1125-Traffic Hazard,Sr41 N / Friant Rd Ofr,Fresno,,,36.851314,-119.78653,6,19,27000,41,N,R31.447,133.2,,2
20891715,LAHB,220501,05/01/2022 08:00:00,1125-Traffic Hazard,Sr14 S / Avenue S,Antelope Valley,,,34.557978,-118.132558,7,37,,14,S,R58.237,33.4,,2
20891716,INHB,220501,05/01/2022 08:01:00,1125-Traffic Hazard,I5 N / Poinsettia (aviara),North FSP,,,33.103438,-117.310412,11,73,11194,5,N,R45.609,45.5,,9
20891717,INHB,220501,05/01/2022 07:59:00,1125-Traffic Hazard,I5 N / Poinsettia (aviara),Oceanside,,,33.103438,-117.310412,11,73,11194,5,N,R45.609,45.5,,27
20891718,SAHB,220501,05/01/2022 08:07:00,ANIMAL-Live or Dead Animal,I580 E / I205 E,Golden Gate Dispatch,,,37.741723,-121.574194,4,1,,580,E,L1.038,16.9,,3
20891720,GGHB,220501,05/01/2022 08:04:00,1183-Trfc Collision-Unkn Inj,I280 S / Sr92 W I280 S Con,Redwood City,,,37.502359,-122.331915,4,81,,280,S,10.354,32.9,,42
20891721,LAHB,220501,05/01/2022 08:07:00,FIRE-Report of Fire,I10 E / San Pedro St Ofr,Central LA,,,34.030028,-118.257107,7,37,44000,10,E,15.955,13.8,,1
20891722,LAHB,220501,05/01/2022 08:05:00,1183-Trfc Collision-Unkn Inj,Sr134 W / N San Rafael Ave,Altadena,,,34.143394,-118.17078,7,37,56000,134,W,R12.317,12.3,,76
20891723,INHB,220501,05/01/2022 08:06:00,1183-Trfc Collision-Unkn Inj,I15 N / Cajon Scales,San Bernardino,,,34.304122,-117.463064,8,71,,15,N,R20.531,129.9,,52
20891726,GGHB,220501,05/01/2022 08:11:00,1125-Traffic Hazard,I580 W / N Greenville Rd Ofr,Dublin,,,37.717973,-121.70142,4,1,41992,580,W,R8.497,24.5,,16
20891728,LAHB,220501,05/01/2022 08:10:00,WW-Wrong Way Driver,Sr60 E / S Lemon Ave Onr,Baldwin Park,,,33.999152,-117.851937,7,37,19192,60,E,R22.559,22.7,,44
20891729,INHB,220501,05/01/2022 08:11:00,1125-Traffic Hazard,I10 E Eo / Monte Vista Ave,Rancho Cucamonga,,,34.083527,-117.693753,8,71,48788,10,E,0.935,47.7,,11
20891730,INHB,220501,05/01/2022 08:10:00,CFIRE-Car Fire,I5 N / Cristianitos Rd Ofr,Oceanside,,,33.3927,-117.590906,11,73,,5,N,R72.109,72,,16
20891732,LAHB,220501,05/01/2022 08:18:00,1125-Traffic Hazard,Us101 N / No Lankershim Blvd,West Valley,,,34.13905,-118.364451,7,37,44000,101,N,10.452,11.8,,94
20891733,LAHB,220501,05/01/2022 08:17:00,FIRE-Report of Fire,I5 N / Los Feliz Blvd Onr,Central LA,,,34.126561,-118.273188,7,37,44000,5,N,24.767,141.4,,6
20891734,LAHB,220501,05/01/2022 08:15:00,1125-Traffic Hazard,Sr134 W / I210 W,Altadena,,,34.152021,-118.143292,7,37,56000,134,W,,13.3,,18
20891735,LAHB,220501,05/01/2022 08:14:00,1125-Traffic Hazard,Sr60 W / Peck Rd,East LA,,,34.037506,-118.038268,7,37,72996,60,W,11.059,11.2,,9
20891736,LAHB,220501,05/01/2022 08:13:00,1125-Traffic Hazard,Sr134 W / N Pass Ave,Altadena,,,34.154166,-118.345058,7,37,44000,134,W,1.8,1.8,,31
20891737,INHB,220501,05/01/2022 08:16:00,1125-Traffic Hazard,I15 S So / Duncan Canyon Rd,Rancho Cucamonga,,,34.161567,-117.465761,8,71,24680,15,S,10.736,117.5,,2
20891738,SAHB,220501,05/01/2022 08:23:00,1125-Traffic Hazard,Us50 W / El Dorado Hills Blvd Ofr,Placerville,,,38.654507,-121.066251,3,17,,50,W,1.094,29.9,,0
20891739,GGHB,220501,05/01/2022 08:19:00,1125-Traffic Hazard,I580 W / Foothill Blvd Ofr,Castro Valley,,,37.734134,-122.13955,4,1,68084,580,W,R34.986,50.9,,21
20891740,LAHB,220501,05/01/2022 08:23:00,SIG Alert,Sr134 W / N San Rafael Ave,Altadena,,,34.143394,-118.17078,7,37,56000,134,W,R12.317,12.3,,59
20891741,LAHB,220501,05/01/2022 08:22:00,20002-Hit and Run No Injuries,I210 E / Baldwin Ave Ofr,Altadena,,,34.148622,-118.054494,7,37,2462,210,E,R30.611,30.9,,175
20891742,LAHB,220501,05/01/2022 08:19:00,1125-Traffic Hazard,Us101 N / Hollywood Blvd Ofr,Central LA,,,34.098509,-118.314637,7,37,44000,101,N,6.252,7.6,,2
20891743,INHB,220501,05/01/2022 08:23:00,1125-Traffic Hazard,I10 W Wo / Washington  Mm 49,Indio,,,33.768164,-116.324352,8,65,,10,W,49.08,134.9,,2
20891746,LAHB,220501,05/01/2022 08:28:00,1125-Traffic Hazard,Sr14 N / Via Princessa,Newhall,,,34.402447,-118.454811,7,37,44000,14,N,R30.888,6.1,,0
20891747,LAHB,220501,05/01/2022 08:27:00,1125-Traffic Hazard,I10 E / Maple Ave,Central LA,,,34.031122,-118.259989,7,37,44000,10,E,15.755,13.6,,37
20891748,LAHB,220501,05/01/2022 08:26:00,1179-Trfc Collision-1141 Enrt,I5 N / Colorado St Ofr,Central LA,,,34.1382,-118.276495,7,37,44000,5,N,25.567,142.2,,14
20891749,LAHB,220501,05/01/2022 08:24:00,1125-Traffic Hazard,I5 N / I605 N,Santa Fe Springs,,,33.941182,-118.096502,7,37,52526,5,N,6.867,123.5,,10
20891750,INHB,220501,05/01/2022 08:26:00,FIRE-Report of Fire,I215 N / Highland Ave Ofr,San Bernardino,,,34.133431,-117.308676,8,71,65000,215,N,9.093,46.4,,2
20891753,LAHB,220501,05/01/2022 08:38:00,1125-Traffic Hazard,I210 E / Mountain Ave (81-202),Baldwin Park,,,34.135372,-117.986279,7,37,48648,210,E,R34.711,35,,37
20891754,LAHB,220501,05/01/2022 08:35:00,1179-Trfc Collision-1141 Enrt,Sr60 W / Santa Anita Blvd,East LA,,,34.03985,-118.051691,7,37,,60,W,10.259,10.4,,46
20891755,LAHB,220501,05/01/2022 08:34:00,1125-Traffic Hazard,I710 S / Sr42 Onr,East LA,,,33.945488,-118.170773,7,37,73080,710,S,18.193,13.2,,5
20891757,GGHB,220501,05/01/2022 08:42:00,1125-Traffic Hazard,Us101 S / Conejo Scales Sb,Moorpark,,,34.198751,-118.95541,7,111,78582,101,S,8.977,48.5,,5
20891759,GGHB,220501,05/01/2022 08:40:00,1125-Traffic Hazard,I880 N / I880 N Sr92 Con,Hayward,,,37.640254,-122.090462,4,1,33000,880,N,16.373,26.6,,
20891761,LAHB,220501,05/01/2022 08:41:00,1125-Traffic Hazard,La06079 Sr60 W / Eo Paramount Blvd,East LA,,,34.035908,-118.093777,7,37,48914,60,W,R7.726,7.9,,58
20891762,INHB,220501,05/01/2022 08:41:00,JUMPER,I8 E / Lake Murray (70th),El Cajon,,,32.774597,-117.046955,11,73,40004,8,E,9.543,11.5,,11
20891764,GGHB,220501,05/01/2022 08:45:00,1125-Traffic Hazard,I280 N / Foothill Expy Onr,Redwood City,,,37.334417,-122.069112,4,85,43280,280,N,11.518,12.9,,2
