20895602,INHB,220503,05/03/2022 08:57:00,1125-Traffic Hazard,Sr91 E Eo / Sr71,Riverside,,,33.884196,-117.629596,8,65,,91,E,R2.768,40,,34
20895603,INHB,220503,05/03/2022 08:55:00,1125-Traffic Hazard,I10 W / Central Ave,San Bernardino FSP,,,34.085658,-117.689505,8,71,48788,10,W,1.235,48,,34
20895604,INHB,220503,05/03/2022 08:53:00,1125-Traffic Hazard,I10 W / Central Ave,Rancho Cucamonga,,,34.085658,-117.689505,8,71,48788,10,W,1.235,48,,36
20895605,INHB,220503,05/03/2022 08:56:00,1125-Traffic Hazard,Sr57 S / Orangethorpe Ave Ot,Orange County FSP,,,33.86123,-117.877311,12,59,53980,57,S,16.242,5.7,,22
20895606,INHB,220503,05/03/2022 08:54:00,1125-Traffic Hazard,I5 N / Main_division So (national City),South FSP,,,32.678742,-117.109587,11,73,50398,5,N,R11.403,11.3,,1
20895609,GGHB,220503,05/03/2022 09:00:00,1183-Trfc Collision-Unkn Inj,I80 E / Leisure Town Rd Ofr,Solano FSP,,,38.384764,-121.937997,4,95,81554,80,E,29.52,57,,19
20895611,LAHB,220503,05/03/2022 08:57:00,1182-Trfc Collision-No Inj,La605185 I605 S / So Valley Blvd,East LA,,,34.054356,-118.004333,7,37,,605,S,R19.448,21.5,,26
20895614,INHB,220503,05/03/2022 09:03:00,1183-Trfc Collision-Unkn Inj,I10 E / Jefferson St Ofr,Indio,,,33.750644,-116.274954,8,65,,10,E,R52.18,138,,168
20895615,SAHB,220503,05/03/2022 09:06:00,1125-Traffic Hazard,Sr99 N / Sr99 N Us50 Con,South Sac,,,38.550306,-121.473874,3,67,64000,99,N,23.73,298.2,,7
20895616,SAHB,220503,05/03/2022 09:05:00,BREAK-Traffic Break,Sr99 S / Sr26 Ofr,Stockton,,,37.973152,-121.247295,10,77,,99,S,19.515,255.3,,36
20895617,GGHB,220503,05/03/2022 09:08:00,1125-Traffic Hazard,Sr118 W / Eo Yosemite Ave,Moorpark,,,34.28135,-118.67185,7,111,72016,118,W,R29.969,30.9,,120
20895619,GGHB,220503,05/03/2022 09:05:00,1182-Trfc Collision-No Inj,I680 S / Monument Blvd Ofr,Contra Costa FSP,,,37.945369,-122.058286,4,13,57764,680,S,R17.669,49.236,,3
20895620,GGHB,220503,05/03/2022 09:04:00,1183-Trfc Collision-Unkn Inj,0 Us101 N,San Francisco,,,37.660324,-122.403928,4,81,73262,101,N,22.413,424.6,,32
20895621,GGHB,220503,05/03/2022 09:03:00,1182-Trfc Collision-No Inj,I680 S / Monument Blvd Ofr,Contra Costa,,,37.945369,-122.058286,4,13,57764,680,S,R17.669,49.236,,12
20895623,LAHB,220503,05/03/2022 09:05:00,1182-Trfc Collision-No Inj,Sr57 N / Via Verde,Baldwin Park,,,34.077997,-117.813888,7,37,66070,57,N,R8.622,20.5,,81
20895624,LAHB,220503,05/03/2022 09:04:00,1182-Trfc Collision-No Inj,I405 N / S Slauson Ave,West LA,,,33.989356,-118.400237,7,37,17568,405,N,26.028,49.8,,12
20895625,LAHB,220503,05/03/2022 09:03:00,1179-Trfc Collision-1141 Enrt,Sr99 S / Avenue 12,Madera,,,36.923734,-120.022147,6,39,,99,S,R7.463,151.4,,47
20895626,INHB,220503,05/03/2022 09:09:00,1183-Trfc Collision-Unkn Inj,I215 S No /  Barton Rd,San Bernardino FSP,,,34.037932,-117.320439,8,65,,215,S,1.693,39,,39
20895627,INHB,220503,05/03/2022 09:07:00,1183-Trfc Collision-Unkn Inj,I215 S No /  Barton Rd,San Bernardino FSP,,,34.037932,-117.320439,8,65,,215,S,1.693,39,,2
20895628,INHB,220503,05/03/2022 09:05:00,1125-Traffic Hazard,I5 S / Junipero Serra Rd Js,Orange County FSP,,,33.520468,-117.665848,12,59,68028,5,S,10.905,83.1,,6
20895629,INHB,220503,05/03/2022 09:04:00,1125-Traffic Hazard,I5 S / Junipero Serra Rd Js,Capistrano,,,33.520468,-117.665848,12,59,68028,5,S,10.905,83.1,,6
20895630,SAHB,220503,05/03/2022 09:10:00,MZP-Assist CT with Maintenance,I80 W / Rainbow Rd Ofr,Gold Run,,,39.311993,-120.495855,3,61,,80,W,R66.502,168,,29
20895631,SAHB,220503,05/03/2022 09:09:00,1125-Traffic Hazard,Us101 N / Us101 N Sr20 E Con,Ukiah,,,39.237152,-123.207739,1,45,,101,N,R31.424,555.1,,4
20895632,GGHB,220503,05/03/2022 09:12:00,1183-Trfc Collision-Unkn Inj,Us101 N / Oyster Point Blvd Ofr,San Francisco,,,37.660428,-122.403812,4,81,73262,101,N,22.413,424.6,,1
20895635,INHB,220503,05/03/2022 09:13:00,1125-Traffic Hazard,I5 S / Tamarack No,Oceanside,,,33.156715,-117.339076,11,73,11194,5,S,R49.642,49.5,,8
20895636,INHB,220503,05/03/2022 09:10:00,1125-Traffic Hazard,Sr91 E Eo / Van Buren Blvd Vb,Riverside,,,33.918895,-117.434546,8,65,62000,91,E,14.556,51.9,,19
20895638,GGHB,220503,05/03/2022 09:17:00,1183-Trfc Collision-Unkn Inj,Us101 S / Francisco Blvd Onr,Marin FSP,,,37.960065,-122.509595,4,41,68364,101,S,10.08,450.4,,25
20895639,GGHB,220503,05/03/2022 09:16:00,1182-Trfc Collision-No Inj,I280 N / Saratoga Ave Ofr,San Jose,,,37.316435,-121.9683,4,85,68000,280,N,5.618,7,,18
20895640,GGHB,220503,05/03/2022 09:15:00,1183-Trfc Collision-Unkn Inj,Us101 S / Francisco Blvd Onr,Marin,,,37.960065,-122.509595,4,41,68364,101,S,10.08,450.4,,68
20895641,LAHB,220503,05/03/2022 09:17:00,1125-Traffic Hazard,Sr14 N / Placerita Canyon Rd,Newhall,,,34.377539,-118.493509,7,37,44000,14,N,R28.088,3.3,,2
20895642,LAHB,220503,05/03/2022 09:16:00,1182-Trfc Collision-No Inj,I405 N / I605 N,OCCC,,,33.780597,-118.090175,12,59,70686,405,N,23.73,23.5,,1
20895647,GGHB,220503,05/03/2022 09:20:00,1125-Traffic Hazard,Us101 N / Old Middlefield Way Ofr,Redwood City FSP,,,37.412599,-122.07936,4,85,49670,101,N,48.663,398.3,,22
20895648,GGHB,220503,05/03/2022 09:19:00,1125-Traffic Hazard,Us101 N / Old Middlefield Way Ofr,Redwood City,,,37.412599,-122.07936,4,85,49670,101,N,48.663,398.3,,1
20895649,LAHB,220503,05/03/2022 09:23:00,1183-Trfc Collision-Unkn Inj,I710 N / Florence Ave Ofr,East LA,,,33.964155,-118.169107,7,37,73080,710,N,19.493,14.5,,21
20895650,LAHB,220503,05/03/2022 09:22:00,1125-Traffic Hazard,I210 W / Wheatland Ave,LAFSP,,,34.272303,-118.352929,7,37,44000,210,W,R9.4,9.4,,19
20895651,LAHB,220503,05/03/2022 09:19:00,1182-Trfc Collision-No Inj,I710 S / E Del Amo Blvd,South LA,,,33.846607,-118.205578,7,37,43000,710,S,10.86,5.9,,16
20895652,INHB,220503,05/03/2022 09:22:00,1182-Trfc Collision-No Inj,Sr91 W Eo / Serfas Club Dr,Riverside,,,33.880009,-117.605278,8,65,16350,91,W,4.07,41.5,,60
20895653,INHB,220503,05/03/2022 09:21:00,1183-Trfc Collision-Unkn Inj,Sr91 W Eo / Sr71,Riverside,,,33.884896,-117.633462,8,65,,91,W,R2.482,39.8,,2
20895654,INHB,220503,05/03/2022 09:20:00,1125-Traffic Hazard,Sr91 W / Raymond Ave,Orange County FSP,,,33.853932,-117.906668,12,59,2000,91,W,4.287,22.7,,1
20895655,INHB,220503,05/03/2022 09:19:00,1125-Traffic Hazard,Sr91 W / Raymond Ave,Westminster,,,33.853932,-117.906668,12,59,2000,91,W,4.287,22.7,,1
20895656,SAHB,220503,05/03/2022 09:29:00,1125-Traffic Hazard,Howe Ave S Onr / Us50 E,South Sac,,,38.553742,-121.408688,3,67,64000,50,E,R3.666,9.3,,0
20895657,SAHB,220503,05/03/2022 09:25:00,1125-Traffic Hazard,I80 W / Mace Blvd Ofr,Woodland,,,38.55417,-121.689551,3,113,18100,80,W,3,75.2,,0
20895659,GGHB,220503,05/03/2022 09:27:00,1125-Traffic Hazard,Us101 S / Bernal Rd,Hollister Gilroy,,,37.246111,-121.776944,4,85,68000,101,S,R27.292,376.6,,54
20895660,INHB,220503,05/03/2022 09:27:00,1125-Traffic Hazard,Sr57 S / Orangethorpe Ave Ot,Orange County FSP,,,33.86123,-117.877311,12,59,53980,57,S,16.242,5.7,,4
20895661,INHB,220503,05/03/2022 09:25:00,1125-Traffic Hazard,Sr57 S / Orangethorpe Ave Ot,Santa Ana,,,33.86123,-117.877311,12,59,53980,57,S,16.242,5.7,,2
20895662,SAHB,220503,05/03/2022 09:31:00,1125-Traffic Hazard,I5 N / I80 W I5 N Con,North Sac,,,38.631975,-121.520082,3,67,64000,5,N,27.207,522.5,,6
20895663,GGHB,220503,05/03/2022 09:31:00,1125-Traffic Hazard,Sr37 W / Atherton Ave Ofr,Marin,,,38.10515,-122.512088,4,41,52582,37,W,13.706,2.5,,2
20895664,GGHB,220503,05/03/2022 09:30:00,1125-Traffic Hazard,Us101 N / Mendocino Ave Ofr,Santa Rosa FSP,,,38.473334,-122.730435,4,97,70098,101,N,23.454,491.4,,0
20895665,GGHB,220503,05/03/2022 09:29:00,FIRE-Report of Fire,Us101 S / Tully Rd W Ofr,San Jose,,,37.321326,-121.834496,4,85,68000,101,S,33.33,383,,22
20895666,GGHB,220503,05/03/2022 09:28:00,1125-Traffic Hazard,Us101 N / Mendocino Ave Ofr,Santa Rosa,,,38.473334,-122.730435,4,97,70098,101,N,23.454,491.4,,21
20895668,INHB,220503,05/03/2022 09:32:00,1125-Traffic Hazard,Sr73 S / Bear St Ofr,Orange County FSP,,,33.684104,-117.895836,12,59,16532,73,S,R27.547,17.5,,13
20895669,INHB,220503,05/03/2022 09:30:00,1125-Traffic Hazard,Sr73 S / Bear St Ofr,Santa Ana,,,33.684104,-117.895836,12,59,16532,73,S,R27.547,17.5,,3
20895670,GGHB,220503,05/03/2022 09:37:00,1125-Traffic Hazard,Sr12 W / Stony Point Rd Ofr,Santa Rosa,,,38.431572,-122.737276,4,97,70770,12,W,R14.73,5.5,,14
20895671,GGHB,220503,05/03/2022 09:33:00,1182-Trfc Collision-No Inj,Us101 S / University Ave Ofr,Redwood City,,,37.462418,-122.1444,4,81,20970,101,S,1.176,403.4,,3
20895672,LAHB,220503,05/03/2022 09:37:00,20002-Hit and Run No Injuries,I10 W / W Washington Blvd,Central LA,,,34.035053,-118.368249,7,37,44000,10,W,R9.355,7.2,,2
20895674,LAHB,220503,05/03/2022 09:34:00,BREAK-Traffic Break,Sr14 S / Sand Canyon Rd,Newhall,,,34.425284,-118.423635,7,37,44000,14,S,33.437,8.6,,0
20895676,GGHB,220503,05/03/2022 09:43:00,1182-Trfc Collision-No Inj,Sr118 W / Kuehner Dr,Moorpark,,,34.279114,-118.662061,7,111,72016,118,W,R30.469,31.4,,24
20895677,GGHB,220503,05/03/2022 09:41:00,1182-Trfc Collision-No Inj,Sr118 W / Eo Kuehner Dr,Moorpark,,,34.274983,-118.6567,7,111,72016,118,W,R30.969,31.9,,
20895678,LAHB,220503,05/03/2022 09:43:00,1183-Trfc Collision-Unkn Inj,Us101 N / Van Nuys Blvd,West Valley,,,34.157114,-118.448676,7,37,44000,101,N,15.924,17.3,,66
20895679,LAHB,220503,05/03/2022 09:41:00,1125-Traffic Hazard,I10 E / Towne Ave Ofr,Baldwin Park,,,34.076613,-117.745202,7,37,58072,10,E,46.2,44.7,,10
20895680,LAHB,220503,05/03/2022 09:40:00,20002-Hit and Run No Injuries,I10 W / W Washington Blvd,LAFSP,,,34.035053,-118.368249,7,37,44000,10,W,R9.355,7.2,,-1
20895681,LAHB,220503,05/03/2022 09:38:00,BREAK-Traffic Break,I210 E / I210 E I605 Con,Baldwin Park,,,34.135466,-117.965352,7,37,19990,210,E,R35.911,36.2,,28
20895682,INHB,220503,05/03/2022 09:43:00,1125-Traffic Hazard,I5 S / Crown Valley Pkwy Ofr,Orange County FSP,,,33.562746,-117.672794,12,59,48256,5,S,14.005,86.2,,8
20895683,GGHB,220503,05/03/2022 09:46:00,1182-Trfc Collision-No Inj,I580 W / Airway Blvd Ofr,Dublin,,,37.701035,-121.812395,4,1,41992,580,W,14.868,30.9,,12
20895685,LAHB,220503,05/03/2022 09:49:00,1125-Traffic Hazard,I110 S I105 Con / I105 W,South LA,,,33.92888,-118.292946,7,37,44000,110,S,13.77,13.7,,51
20895686,LAHB,220503,05/03/2022 09:47:00,1125-Traffic Hazard,I10 E / Via Verde,Baldwin Park,,,34.0687,-117.839494,7,37,,10,E,40.5,39,,147
20895687,LAHB,220503,05/03/2022 09:46:00,1182-Trfc Collision-No Inj,Sr91 E / S Wilmington Ave,South LA,,,33.873616,-118.235956,7,37,15044,91,E,R9.202,3.2,,44
20895688,LAHB,220503,05/03/2022 09:45:00,1125-Traffic Hazard,Sr134 E / N Brand Blvd,Altadena,,,34.156244,-118.254986,7,37,30000,134,E,R7.1,7.1,,21
20895689,LAHB,220503,05/03/2022 09:44:00,23114-Object Flying From Veh,I210 E / N Irwindale Ave,Baldwin Park,,,34.129716,-117.933687,7,37,36826,210,E,R37.811,38.1,,40
20895690,INHB,220503,05/03/2022 09:48:00,1125-Traffic Hazard,Sb62982  Sr62 E Eo Iron Mountain Pumping Plant,Parker Dam Resident Post,,,34.099973,-115.002353,8,65,,62,E,98.18,106.9,,19
20895693,SAHB,220503,05/03/2022 09:52:00,1125-Traffic Hazard,Sr99 N / Dillard Rd,South Sac,,,38.343525,-121.335578,3,67,,99,N,7.33,281.8,,7
20895695,GGHB,220503,05/03/2022 09:52:00,1182-Trfc Collision-No Inj,I880 S / Montague Expy Ofr,San Jose FSP,,,37.406085,-121.910149,4,85,47766,880,S,7,7,,29
20895696,GGHB,220503,05/03/2022 09:51:00,1182-Trfc Collision-No Inj,I880 S / Montague Expy Ofr,San Jose,,,37.406085,-121.910149,4,85,47766,880,S,7,7,,37
20895697,GGHB,220503,05/03/2022 09:49:00,1182-Trfc Collision-No Inj,Us101 S / Spencer Ave Ofr,Marin,,,37.854962,-122.493692,4,41,70364,101,S,2.08,442.4,,21
20895698,LAHB,220503,05/03/2022 09:52:00,1183-Trfc Collision-Unkn Inj,I405 N / I110 N I405 N Con,LAFSP,,,33.857886,-118.286336,7,37,,405,N,13.128,36.9,,30
20895699,LAHB,220503,05/03/2022 09:51:00,1182-Trfc Collision-No Inj,I105 E / Prairie Ave,West LA,,,33.929772,-118.343865,7,37,32548,105,E,R3.6,3.6,,19
20895700,LAHB,220503,05/03/2022 09:48:00,1183-Trfc Collision-Unkn Inj,I405 N / I110 N I405 N Con,South LA,,,33.857886,-118.286336,7,37,,405,N,13.128,36.9,,60
20895701,INHB,220503,05/03/2022 09:50:00,1125-Traffic Hazard,I5 N / Lake Forest Dr Lf,Orange County FSP,,,33.628392,-117.72041,12,59,39220,5,N,19.942,92.2,,-1
20895702,SAHB,220503,05/03/2022 09:58:00,1125-Traffic Hazard,Sr99 N / Grant Line Rd Ofr,South Sac,,,38.373018,-121.358499,3,67,22020,99,N,9.73,284.2,,25
20895703,GGHB,220503,05/03/2022 09:54:00,1125-Traffic Hazard,I680 N / Sunol Blvd Ofr,Dublin,,,37.636928,-121.884125,4,1,,680,N,R15.066,24.574,,24
20895704,LAHB,220503,05/03/2022 09:55:00,1182-Trfc Collision-No Inj,La11089 I110 S / No I405 N,South LA,,,33.857181,-118.28479,7,37,,110,S,8.77,8.7,,24
20895705,LAHB,220503,05/03/2022 09:54:00,1182-Trfc Collision-No Inj,Sr91 W / Sr91 W I110 Con,South LA,,,33.872758,-118.273358,7,37,11530,91,W,R7.002,1,,7
20895706,LAHB,220503,05/03/2022 09:53:00,20002-Hit and Run No Injuries,I605 N / I210 E I605 N Con,Baldwin Park,,,34.134431,-117.957005,7,37,36826,605,N,25.648,27.7,,3
20895709,GGHB,220503,05/03/2022 10:03:00,1182-Trfc Collision-No Inj,I80 E / El Portal Dr Onr,Oakland FSP,,,37.969909,-122.320442,4,13,60620,80,E,5.554,18.9,,49
20895710,GGHB,220503,05/03/2022 10:00:00,1125-Traffic Hazard,I80 E / Manuel Campos Pkwy Ofr,Solano,,,38.290935,-122.034745,4,95,23182,80,E,20.604,48.1,,19
20895711,GGHB,220503,05/03/2022 09:59:00,1182-Trfc Collision-No Inj,I80 E / El Portal Dr Onr,Oakland,,,37.969909,-122.320442,4,13,60620,80,E,5.554,18.9,,36
20895712,GGHB,220503,05/03/2022 09:58:00,1182-Trfc Collision-No Inj,Us101 S / Kastania Rd Ofr,Santa Rosa,,,38.223595,-122.611799,4,97,,101,S,3.151,470.9,,14
20895714,LAHB,220503,05/03/2022 10:00:00,1125-Traffic Hazard,La014409 Sr14 S / No Agua Dulce Canyon Rd,Newhall,,,34.472363,-118.314233,7,37,44000,14,S,40.837,16,,2
20895715,INHB,220503,05/03/2022 10:01:00,1125-Traffic Hazard,I10 W Wo / I15,Rancho Cucamonga,,,34.067515,-117.554566,8,71,53896,10,W,9.335,56.1,,54
20895720,GGHB,220503,05/03/2022 10:05:00,CFIRE-Car Fire,23123 Sr17 S,Santa Cruz,,,37.13868,-121.984187,5,87,,17,S,12.3,12.3,,56
20895721,GGHB,220503,05/03/2022 10:04:00,1125-Traffic Hazard,Sr87 N / Taylor St Ofr,San Jose,,,37.3427,-121.901165,4,85,68000,87,N,6.559,6.575,,27
20895722,LAHB,220503,05/03/2022 10:08:00,1125-Traffic Hazard,Us101 N / Chesebro Rd Onr,West Valley,,,34.143248,-118.741798,7,37,394,101,N,33.941,35.3,,18
20895724,LAHB,220503,05/03/2022 10:05:00,1125-Traffic Hazard,I405 N / Avalon Blvd Ofr,LAFSP,,,33.837084,-118.260999,7,37,11530,405,N,11.028,34.8,,39
20895725,LAHB,220503,05/03/2022 10:04:00,1125-Traffic Hazard,I405 N / Avalon Blvd Ofr,South LA,,,33.837084,-118.260999,7,37,11530,405,N,11.028,34.8,,21
20895728,INHB,220503,05/03/2022 10:05:00,1125-Traffic Hazard,Sr73 S / Bison Ave Ofr,Santa Ana,,,33.642387,-117.859962,12,59,36770,73,S,23.8,13.8,,0
20895733,LAHB,220503,05/03/2022 10:10:00,1183-Trfc Collision-Unkn Inj,I5 S / Calzona St,Central LA,,,34.020925,-118.195331,7,37,44000,5,S,15.13,131.7,,21
20895736,SAHB,220503,05/03/2022 10:13:00,1183-Trfc Collision-Unkn Inj,Sr99 N / Grant Line Rd Ofr,South Sac,,,38.373018,-121.358499,3,67,22020,99,N,9.73,284.2,,1
20895738,GGHB,220503,05/03/2022 10:17:00,1182-Trfc Collision-No Inj,I280 N / San Jose Ave Ofr,San Francisco,,,37.729942,-122.439501,4,75,67000,280,N,R2.339,52.3,,12
20895744,LAHB,220503,05/03/2022 10:15:00,1182-Trfc Collision-No Inj,Us101 N / Barham Blvd,Central LA,,,34.128808,-118.346897,7,37,44000,101,N,9.252,10.6,,33
20895747,SAHB,220503,05/03/2022 10:20:00,1125-Traffic Hazard,Sr99 N / Elk Grove Blvd Onr,South Sac,,,38.412129,-121.390035,3,67,22020,99,N,13.03,287.5,,4
20895748,GGHB,220503,05/03/2022 10:22:00,1179-Trfc Collision-1141 Enrt,I280 S / Bird Ave Ofr,San Jose,,,37.318826,-121.901998,4,85,68000,280,S,R3.2,3.2,,5
20895750,LAHB,220503,05/03/2022 10:22:00,1125-Traffic Hazard,Us101 N / Chesebro Rd,West Valley,,,34.143275,-118.740266,7,37,394,101,N,33.841,35.2,,1
20895751,LAHB,220503,05/03/2022 10:21:00,1125-Traffic Hazard,Sr91 E / Sr91 E I605 Con,Santa Fe Springs,,,33.876812,-118.109581,7,37,4982,91,E,R16.502,10.5,,3
20895753,GGHB,220503,05/03/2022 10:26:00,1125-Traffic Hazard,Us101 N / Sr85 N,Hollister Gilroy,,,37.238208,-121.762061,4,85,,101,N,R26.329,375.6,,15
20895754,LAHB,220503,05/03/2022 10:27:00,1125-Traffic Hazard,Sr91 W / Bellflower Ofr,Santa Fe Springs,,,33.8763,-118.119946,7,37,4982,91,W,R15.902,9.9,,9
20895755,LAHB,220503,05/03/2022 10:26:00,FIRE-Report of Fire,Sr22 W / N Studebaker Rd,South LA,,,33.774378,-118.103071,7,37,43000,22,W,1.1,1.1,,32
20895756,SAHB,220503,05/03/2022 10:30:00,1125-Traffic Hazard,Sr99 N / Fruitridge Rd E Onr,South Sac,,,38.524757,-121.46745,3,67,,99,N,21.93,296.4,,2
20895758,INHB,220503,05/03/2022 10:34:00,1125-Traffic Hazard,I15 S / Friars No,North FSP,,,32.790299,-117.113246,11,73,,15,S,R6.929,7.1,,4
20895759,INHB,220503,05/03/2022 10:32:00,1125-Traffic Hazard,I15 S / Friars No,San Diego,,,32.790299,-117.113246,11,73,,15,S,R6.929,7.1,,1
20895760,INHB,220503,05/03/2022 10:29:00,1125-Traffic Hazard,I8 E / Buckman Springs Wo,El Cajon,,,32.765525,-116.487623,11,73,,8,E,R48.457,50.4,,2
20895761,INHB,220503,05/03/2022 10:30:00,1125A-Animal Hazard,I15 N So / Summit Ave,Rancho Cucamonga,,,34.146858,-117.482959,8,71,59451,15,N,9.226,116,,1
20895762,INHB,220503,05/03/2022 10:27:00,1125-Traffic Hazard,Sr241 S / Windy Ridge Toll Plaza Wr,Santa Ana,,,33.824237,-117.71677,12,59,,241,S,35.745,21.2,,32
20895765,SAHB,220503,05/03/2022 10:35:00,1125A-Animal Hazard,I5 N / Sr96,Yreka,,,41.854972,-122.571486,2,93,,5,N,R58.063,785.3,,42
20895766,GGHB,220503,05/03/2022 10:34:00,1125-Traffic Hazard,I880 N / 23rd Ave Ofr,Oakland,,,37.7768,-122.236139,4,1,53000,880,N,28.873,39.1,,55
20895767,LAHB,220503,05/03/2022 10:37:00,1125-Traffic Hazard,Nb  57 Jso Via Verde,,,,,,,,,57,N,,,,0
20895768,LAHB,220503,05/03/2022 10:36:00,SIG Alert,I110 S / Torrance Blvd,South LA,,,33.842042,-118.286251,7,37,,110,S,7.77,7.7,,0
20895769,LAHB,220503,05/03/2022 10:23:00,1182-Trfc Collision-No Inj,I5 S / Olympic Blvd Ofr,East LA,,,34.01951,-118.180012,7,37,,5,S,14.23,130.8,,54
20895771,SAHB,220503,05/03/2022 10:42:00,1125-Traffic Hazard,I5 N / Lathrop Rd Onr,Stockton,,,37.830476,-121.288374,10,77,40704,5,N,R17.808,463.3,,5
20895772,SAHB,220503,05/03/2022 10:40:00,1182-Trfc Collision-No Inj,I205 W / N Macarthur Dr Ofr,Tracy,,,37.764957,-121.410652,10,77,80238,205,W,R8.37,9.3,,2
20895773,SAHB,220503,05/03/2022 10:39:00,1183-Trfc Collision-Unkn Inj,Wb 205 At Paradise,,,,,,,,,205,,,,,40
20895774,GGHB,220503,05/03/2022 10:39:00,1125-Traffic Hazard,I80 E / Pomona St Onr,Contra Costa,,,38.055517,-122.224689,4,13,,80,E,13.754,27.1,,5
20895775,LAHB,220503,05/03/2022 10:41:00,1125-Traffic Hazard,Us101 S / N Benton Way,LAFSP,,,34.075077,-118.274297,7,37,44000,101,S,3.352,4.7,,1
20895776,LAHB,220503,05/03/2022 10:39:00,1182-Trfc Collision-No Inj,I605 S / I10,Baldwin Park,,,34.065158,-118.000227,7,37,3666,605,S,R20.148,22.2,,22
20895777,INHB,220503,05/03/2022 10:40:00,DOT-Request CalTrans Notify,I15 S / Carroll Canyon,San Diego,,,32.903438,-117.116556,11,73,66000,15,S,M15.053,15.3,,3
20895778,INHB,220503,05/03/2022 10:38:00,20002-Hit and Run No Injuries,I10 E Wo / Haugen Lehmann Mm 22,San Gorgonio Pass,,,33.924196,-116.732659,8,65,,10,E,R21.99,107.9,,84
20895779,SAHB,220503,05/03/2022 10:44:00,1183-Trfc Collision-Unkn Inj,Us50 W / Stockton Blvd Ofr,South Sac,,,38.560302,-121.457306,3,67,64000,50,W,R0.866,6.5,,14
20895781,GGHB,220503,05/03/2022 10:44:00,1125-Traffic Hazard,I580 E / San Ramon Rd Ofr,Dublin,,,37.698119,-121.940764,4,1,57792,580,E,R21.616,37.8,,40
20895782,LAHB,220503,05/03/2022 10:48:00,1125-Traffic Hazard,Sr99 N / W Main,Modesto,,,37.496088,-120.871695,10,99,80812,99,N,R3.748,214.5,,1
20895786,INHB,220503,05/03/2022 10:47:00,CFIRE-Car Fire,Sr57 S / I5,Santa Ana,,,33.782928,-117.880049,12,59,53980,57,S,10.942,.4,,21
20895788,SAHB,220503,05/03/2022 10:48:00,1125-Traffic Hazard,Sr99 N / E 20th St Ofr,Chico,,,39.722679,-121.80654,3,7,13014,99,N,R31.246,376.8,,3
20895789,GGHB,220503,05/03/2022 10:51:00,1125-Traffic Hazard,I680 S / N Main St Ofr,Contra Costa,,,37.920636,-122.062281,4,13,83346,680,S,16.002,47.508,,3
20895790,GGHB,220503,05/03/2022 10:50:00,1125-Traffic Hazard,Sr24 W / Acalanes Rd Ofr,Contra Costa,,,37.891793,-122.151758,4,13,39122,24,W,R4.552,8.9,,5
20895791,LAHB,220503,05/03/2022 10:54:00,SIG Alert,I5 S / Olympic Blvd,East LA,,,34.018961,-118.178654,7,37,,5,S,14.13,130.7,,0
20895792,LAHB,220503,05/03/2022 10:47:00,ANIMAL-Live or Dead Animal,Sr110 S / 5th St Onr,Central LA,,,34.053353,-118.258414,7,37,44000,110,S,22.87,22.8,,19
20895793,INHB,220503,05/03/2022 10:51:00,1179-Trfc Collision-1141Enrt,I15 S / Scripps Poway No (mercy),North FSP,,,32.937763,-117.111177,11,73,66000,15,S,M17.353,17.6,,6
20895794,INHB,220503,05/03/2022 10:49:00,1179-Trfc Collision-1141 Enrt,I15 S / Scripps Poway No (mercy),San Diego,,,32.937763,-117.111177,11,73,66000,15,S,M17.353,17.6,,31
20895797,SAHB,220503,05/03/2022 10:54:00,ANIMAL-Live or Dead Animal,Sr99 S / Eight Mile Rd Ofr,Stockton,,,38.057803,-121.259612,10,77,,99,S,25.415,261.2,,4
20895798,GGHB,220503,05/03/2022 10:57:00,1125-Traffic Hazard,Ygnacio Valley Rd Onr / I680 S,Contra Costa,,,37.900879,-122.070658,4,13,83346,680,S,14.56,46.051,,2
20895799,LAHB,220503,05/03/2022 10:58:00,1125A-Animal Hazard,Sr58 E / Sr184 Ofr,Bakersfield,,,35.352217,-118.919531,6,29,,58,E,R59.174,116,,1
20895805,GGHB,220503,05/03/2022 11:00:00,23114-Object Flying From Veh,Us101 N / Chualar,Monterey,,,36.571944,-121.520556,5,53,,101,N,77.18,317.4,,1
20895806,GGHB,220503,05/03/2022 10:59:00,1125-Traffic Hazard,Us101 N / Fairview Ave,Santa Barbara,,,34.440836,-119.830615,5,83,,101,N,22.409,105.3,,1
20895807,GGHB,220503,05/03/2022 10:52:00,1125-Traffic Hazard,I80 W / Treasure Island Onr,San Francisco,,,37.808318,-122.367026,4,75,67000,80,W,7.64,4.1,,9
20895808,LAHB,220503,05/03/2022 10:59:00,1125A-Animal Hazard,I405 S / Bellflower Blvd,South LA,,,33.802636,-118.125354,7,37,43000,405,S,2.252,26.2,,1
20895809,INHB,220503,05/03/2022 11:02:00,1125-Traffic Hazard,I405 N I605 N Con / I605 N,Orange County FSP,,,33.788925,-118.089165,12,59,70686,405,N,24.13,23.9,,10
20895810,INHB,220503,05/03/2022 11:01:00,1125-Traffic Hazard,I5 N / Main St Sna,Orange County FSP,,,33.768424,-117.867487,12,59,69000,5,N,33.149,105.4,,3
20895811,INHB,220503,05/03/2022 11:00:00,1125-Traffic Hazard,I5 N / Main St Sna,Santa Ana,,,33.768424,-117.867487,12,59,69000,5,N,33.149,105.4,,1
